cuphead_31	370.97556565898276 0.6733668341708543 0.08156515638298559 0.28089642455410196 3.726242645482881 0.2502269952709606 0.1047016996644159 -0.4156404400681669 1.4055161350691867 0.480103587170899 0.11285143132921922 -6.885366466750352 3.7831320090875535 -1.5383340166442732 0.6030801930770454 -0.6735788186210976 0.5346865206767163 -0.3885061619398 0.31100979053864686 -0.10216689806132334 0.09605366337317658 -0.04546149862195093 -0.07255268629695262 0.10517553292207574 -0.11661418769582542 0.11951318555319534 -0.12887626970186475 0.1272976515313821 -0.11425168606164922 0.09912706322996258 -0.05932651604521535 0.012506522523023682 -0.013304186110169123 0.03631377629378364 -0.007673083671726083 -0.04408117595329488 0.0 0.0 0.0 0.0 0.0 0.0002353809801427824 0.0011419871693872745 0.0014329434998722735 -0.010297495441365054 -0.04867265272512716 -0.26853612606001753 -0.70986279976542 -0.7025333958018134 0.6595381519937658 0.972005864461385 1.33011674855588 0.5981582387405373 1.6597158408673756 1.1906047470243248 0.29738524361838364 1.2756311043211104 0.5745982786355607 0.5119465003688566 0.33145299525066624 -0.08722159263736574 -0.5466279735255047 -1.6826800436094274 -1.484335886717263 -1.2942265578914738 -1.06725601681891 -0.7992459228143175 -0.5004817683308839 -0.25855480719039176 -0.07268069721745637 0.06479582794942705 0.15130956877008614 0.19507842312733803 0.2011575579257192 76.06700248007928 0.4689818128771898 0.05111000879718943 0.16536052045145955 6.348388238751447 0.20958902723779524 0.033800139672398484 0.06717426509859803 0.4815646735201426 0.1072487534854711 0.09333139779625177 0.7298157272817746 0.4367139516892532 0.4462557395477717 0.41938518263322033 0.3570905779860305 0.351029256308212 0.261764031652209 0.2387292194081957 0.15323864017857766 0.14002849762544847 0.1566296061334197 0.1635328141160062 0.11929664235090652 0.14207386842298372 0.1181380643739186 0.11484796296905447 0.13244220208805396 0.1275689263401239 0.10498323069973658 0.0990587003177997 0.0901110881267444 0.08534680622239767 0.08640446598978 0.07605178404470701 0.06864298285199408 0.0 0.0 0.0 0.0 0.0 0.0006533089534434802 0.0037973992953480476 0.01260674868193927 0.040095068684533275 0.11002448773533352 0.5038992033795855 1.5689278435600558 1.939084976491349 1.8704103543740898 1.5348041260645449 1.756333632281342 2.056148351834683 1.5548748978143598 1.5000442626920607 2.178686160662675 1.7001833505562025 1.8524185983612276 2.0274599211243656 2.0783995766050385 1.5190265164632428 0.43474116764950493 0.33597856903116863 0.283471333640702 0.2314469938087942 0.16525512288528155 0.14229947583912012 0.15127100895312565 0.1752160141377417 0.19367528080282154 0.18710167610400055 0.16118540921139507 0.12640360033478446 0.09539018856524006
cuphead_32	247.97666304943934 0.869639794168096 0.0786093525174946 0.3130471599780353 0.5223643088087233 0.23920031038730397 0.08220725136623194 -0.41715446384742055 1.3439796901004422 0.4931399695639931 0.028367822435811707 -7.518673207526679 3.5540207888877844 -1.1969385424550811 0.5523478612096676 -0.7065377258775767 0.6914085616145115 -0.6246075908802918 0.08329218965790325 -0.04785754114689569 0.027649883670681222 -0.1033797551461153 -0.006062146046854487 0.12074034415213766 0.017451012542310355 0.11751224546409496 -0.23216953320329015 0.1691737448244034 -0.16795691046062194 0.09586776402710358 -0.02842145940073397 0.02547716916343638 -0.020456156331821712 0.03634116160653516 0.013188644935249487 -0.09356944743010288 0.0 0.0 0.0 0.0 0.0012136448990117928 0.026807950437236033 0.08369804415675441 0.16271062732532443 0.2977452138667342 -0.14021420100881418 -0.9484155461050515 -0.5859540405878835 -1.4857265547323806 1.2458994997502015 1.0490811167031153 1.033953608305527 1.4840587199238633 2.0733913399625794 1.3754766069979005 1.3266541451094434 1.6754286500812423 1.9412806329207184 1.6073797187731926 0.825408061496615 -0.2347268838201482 -0.525996570637263 -1.3393073737187677 -1.0308029245584558 -1.040976012955452 -0.906251683153093 -0.8040322658045528 -0.6250157899831648 -0.5231454826944467 -0.4118460958869662 -0.21739104298463144 -0.12037876203656295 -0.06898224658959035 0.008856050511056967 65.45742876682039 0.3366993058611312 0.039375175334266085 0.15262599257016235 6.293965322754365 0.15272378865325384 0.03491599738399797 0.06275110326806885 0.5312845558400897 0.11130084695321492 0.039980514341763876 0.7233547657417063 0.45816109834368757 0.392247624761021 0.3971033819091092 0.3228263260339374 0.2577293108571121 0.29551433432031254 0.19033266072396196 0.21816111980499608 0.1958024531990623 0.16608475554842472 0.19102549191955104 0.17059172013940505 0.16303985052693148 0.12769388692648453 0.15020584103288254 0.1317084837594797 0.10524419625699329 0.14645055989319516 0.10593096976201231 0.09821479431031434 0.0950295760166887 0.09543361311478943 0.09270803158252698 0.0911624869461342 0.0 0.0 0.0 0.0 0.006382108883648576 0.09472400127714634 0.28307273833991015 0.773244951513564 0.9719101051171096 1.5953837763029481 1.4624420107568699 2.1289762674198762 1.8672659962312945 2.2779280172857086 2.2452991142276106 2.087359101352876 1.9448535423870437 1.4093873292398658 1.9891417569585172 2.1490390647923925 1.5922260167440327 1.6998538457421228 2.111853144075822 2.527773735730712 1.8434978797065507 0.471591148579642 0.3195203727405326 0.2861560388536922 0.20710892736970252 0.17283277506601272 0.16564885067243193 0.1355256543853227 0.14309255694550696 0.15832544693553205 0.14267987292747822 0.16313456690752237 0.17281802050340775 0.14491109845327704
cuphead_35	361.923429933634 0.8846153846153846 0.09898198387289636 0.32806349134255186 5.9440415711677606 0.2466600983396116 0.10133774807100872 -0.41466357053846475 1.4114781969884378 0.47403308914525216 0.11684277503246972 -7.147575126146801 3.876321714840692 -1.4960583784984527 0.9249333634967266 -0.6247659623794367 0.3018498652657337 -0.1607133908886901 0.08802619079422039 -0.14375074859193002 0.05866687179585577 0.058035203443932856 -0.06701265162473338 0.10714574061460708 -0.10750590028794639 0.13281886361743944 -0.06602342618813384 -0.02131008677956298 -0.02846751270766532 0.1111977910753716 -0.10785430730424916 0.01758602707910368 0.039453127442101193 -0.031374915306302084 0.017593480845652848 -0.024046784044712277 0.0 0.0 0.0 0.0 0.0 -0.001288989014194741 -0.007504311893724565 -0.014609957631123964 -0.03877851539758941 -0.1148472134363113 0.02444333465252311 0.000719625378376008 -0.4891427921605543 -1.0971746736163368 -0.46459409139090835 0.20387175729820656 0.9521028849919797 1.3558894109632822 0.3800345069748663 -0.4378622879580682 0.9772606690770982 0.9715454603846329 0.9695184573866853 -0.1299236892289481 0.6008081598988796 -0.5484462521447241 -1.6221750106479103 -1.4297092877495263 -1.254750065712214 -0.9940094778143918 -0.7639907228830976 -0.5178613443160737 -0.2877704367966182 -0.12070291813494546 0.01050307908276224 0.07876793096853006 0.13285015745291387 0.1393771378763175 96.99167957998081 0.31948553318915673 0.0540183539614022 0.16169159914315323 6.350689540565792 0.1634536237904173 0.032090005838517385 0.0651170652656322 0.46994730476729885 0.10976284115025474 0.10846596120472636 0.6442705769924005 0.5269853101943437 0.5325847915031354 0.3170093103820867 0.40885753087001486 0.37478441058423423 0.2605358610390161 0.22905746496642188 0.18154238385656388 0.1964919113406686 0.216118115940654 0.17564253766549676 0.1520428218693236 0.1430928179109409 0.11888786931721361 0.12725285798073263 0.1658950636101531 0.15209704834210133 0.1429308783289648 0.14158700980239422 0.11180476956944956 0.10434278836786552 0.10072955598076182 0.10962928318507026 0.10644006373170667 0.0 0.0 0.0 0.0 0.0 0.010787922691261824 0.043969509262321335 0.08562609620690935 0.18326534887506882 0.556321968855269 0.8602990834892766 1.3977903653943409 2.0625031133550613 2.0619502899110076 2.206653674997375 2.29840289569755 1.73322029192213 1.8275167720298386 2.2162772465988745 2.198785830741641 1.9899725956396475 1.9149789850133871 2.2353992734054677 2.121186191243985 1.7102913315800827 0.4730438566781949 0.4097451124718995 0.32917206470051286 0.24277204813125916 0.17392263551397372 0.1640055997199341 0.20329274185238524 0.24467670997599095 0.26069653634008066 0.26511557743520653 0.21006992949123882 0.15658513130565527 0.0991956285728894
cuphead_38	304.78504308390023 0.6933333333333334 0.08437331156938171 0.29122257813650637 4.471604092016979 0.240524062307077 0.10022939805276511 -0.43208931361954644 1.3838010729282233 0.4726071262112003 0.07782227636429649 -7.144329141191865 3.9802915382311426 -1.637698457648427 0.9409341213758773 -0.44809243849009633 0.13419550201863406 -0.15213073902769791 0.19114957049804843 -0.05821025869367342 0.1472933939723699 -0.08424156278160543 -0.02876056482104331 0.08620872087185087 -0.07782293090726201 0.10170054502055811 -0.18011685935223548 0.09476601865368146 -0.06692802336344991 0.07205708786125933 -0.03157051275331428 0.008906474704106992 0.004111583270863708 0.012947525148737453 0.00136180477670463 -0.03963332041962891 0.0 0.0 0.0 0.0 0.0 -0.0023290879457004976 -0.009498855372961667 -0.026285457634242337 -0.07387698559388581 -0.18070319304093574 -0.08664096745875856 0.033189662881676116 -0.21035842701520246 -0.10966256468146984 0.4945429450551195 -0.052593427119816356 0.46927488250729915 0.2096981238041533 0.7382996216173223 0.7362543102405481 0.059757807814688646 0.5042719887592575 0.5274030588933108 -0.08910806430872541 -0.4134446263140929 -0.32120637849108263 -1.2977973388410826 -1.196180895295487 -1.1014455445131026 -0.9676769358485408 -0.8098877980781937 -0.6306286078361378 -0.49579320605431676 -0.3653091326967598 -0.2313935502751263 -0.14344645334782388 -0.06877632834652149 -0.007271430691506589 85.75144226929494 0.46110977242108225 0.052970334406201906 0.1609515048619354 7.618767662477575 0.18955217197433655 0.032108784140737465 0.05139359481812198 0.44797989716001874 0.0951780935803908 0.0771193035209575 0.42233936004443695 0.4264637446800818 0.2868533545686207 0.26264979874046157 0.28163368280001916 0.3344847884100173 0.36786234311079835 0.22768019172618273 0.19183595158192535 0.1788247266767183 0.1620999346979462 0.14597337362401352 0.12264466327251314 0.13034489085817288 0.11959691407179794 0.12395923933922104 0.12092880925147019 0.12909719127865737 0.12057302660422485 0.10537753375816959 0.0999360287116962 0.08750439489353815 0.08316574569894541 0.08665391658207863 0.08815806193034496 0.0 0.0 0.0 0.0 0.0 0.0316915674650702 0.09115448576351534 0.156925975059563 0.27036328556329653 0.5583921465492189 1.1362784066498473 1.8070982268510811 2.05286947451693 1.9459962622256 2.074924028912834 2.0792522094835095 1.5992847147805185 2.2537676757664795 1.897425444347892 1.970152495985461 1.9479891586451388 1.96399541292399 1.882898221177787 1.875228899158448 2.049159802102432 0.39147187046994225 0.29297792060917915 0.2568025831405431 0.19506587905991868 0.1442167948337281 0.11927198515768477 0.13365863747217835 0.16083463061180664 0.1784550859481767 0.18247750407372432 0.17137730301252244 0.15221075115406082 0.13670444788130223
cuphead_58	331.0723331090678 0.36923076923076925 0.05204643853338155 0.1935335241515993 2.31956588929861 0.2000418678877402 0.1007706479520576 -0.4289245583938478 1.4527373788401496 0.4755778832716127 0.10139783525388107 -7.248554979678655 3.9197614006383805 -1.5659912798643347 0.7986886079818458 -0.5255282133583205 0.24469506384398132 -0.16831909639148354 0.2583626906056512 -0.02702904556705627 0.006278163930120421 -0.03360317438969172 -0.0688960543555251 0.11209377556875563 -0.031998655605424156 0.0757428468252626 -0.13651544315173578 0.06258907277538009 -0.05455078620499285 0.08482913966302846 -0.045407194279491206 -0.021844622108323865 0.014636129775420562 0.029342659048685233 -0.014089145990355083 -0.01775791326754547 0.0 0.0 0.0 0.0 0.0 -0.0003522075281833925 -0.007512097070484198 -0.011920168824840321 -0.0029055966509024685 0.0697365776047421 0.3075854518490966 0.4266417995325557 -0.6268439636305401 0.9302213813547169 0.494621266101905 -0.06985640170815767 0.6730300274373836 0.14888518516749724 -0.0076381225470414735 -0.6378230543898146 0.3166228773554964 0.7711229621438915 0.11372825093028015 -0.3554812524185796 0.1681565193166818 -0.3964858998693751 -1.4239505311394862 -1.2910478587885923 -1.166534236118377 -0.9998913920064538 -0.8152970790849144 -0.610699074995992 -0.4280074105796349 -0.26635268211872715 -0.12736466589481069 -0.03271644578475057 0.03750006051658236 0.08624571939984792 82.03843333059703 0.4825965274264038 0.044046282237139946 0.15661660755787143 4.959030629175257 0.20970116583955262 0.038374080506652496 0.05709955079240167 0.4935587407641627 0.10559309824552383 0.09377781609166877 0.6334724920809879 0.36396527991165517 0.3815717061822837 0.31611187241351324 0.46120484341396845 0.3231857504898988 0.2711828753548432 0.21363688042785098 0.2214254041182875 0.1530144133097359 0.132336535035133 0.16725483080510642 0.11065822243410693 0.1375677111234675 0.10888811481510502 0.10900239704222577 0.11579238407689361 0.12402778132004359 0.11841475547985186 0.11512761797875093 0.10462862888219092 0.08692301463387601 0.09512199116121249 0.10632483486437691 0.09859314453799364 0.0 0.0 0.0 0.0 0.0 0.003409645602721138 0.01522015550094133 0.03125393921211494 0.08660991962582913 0.19645406806973845 0.4725852814762434 1.7363232857068487 1.7104865233481554 1.6974480610672409 1.71200124192575 2.0608636599581414 1.8030203682162993 1.8600655803594917 2.1550581467943535 1.8470576074224319 1.507535484982323 1.5410193859854393 1.9206437494992044 1.8373133934850223 2.02314927359159 0.478864326992003 0.34010367607270287 0.2806939964445596 0.22896056301355838 0.17614295556374657 0.13510385532837643 0.143043793800459 0.1567144934341734 0.17018879811262064 0.18669298553763125 0.18332579343747746 0.1691967380311538 0.132795727766637
cuphead_63	252.2469017094017 0.7682692307692308 0.08681821134609168 0.33832100072707216 3.1485695793882202 0.25315645305578266 0.0948357898633433 -0.4374201708566441 1.3751158113292894 0.510482718896289 0.07700349189702506 -7.370106157971167 3.8534558539845656 -1.239885466076935 0.9148951288358307 -0.5411517054098235 0.3959567708832671 -0.3304583766999905 0.15717274647443583 -0.12464127423994929 0.07292872262502689 -0.05428125309060964 0.009414233313195628 0.09946548414308591 -0.08077150245756703 0.09362492809497795 -0.15750697802728067 0.11340078426135816 -0.14863133234160067 0.10213273123880579 -0.032344882237444486 0.02963775648994137 -0.0004929449725468335 0.00269334885998661 0.03916215912524021 -0.06189780979449953 0.0 0.0 0.0 0.0009098565065834914 0.016249260810816034 0.06468407908348646 0.12399239556545885 0.21028682391877934 0.25372783312341735 -0.079084884488249 0.3089608506704189 0.5786159239125249 0.27430709192341723 0.824937866037302 0.8439576450837043 1.1693004747746838 0.8929237912652697 0.8759620227708271 0.5926489140842476 0.7435730899448693 0.7236827980669555 0.656328257143485 0.7228199911173625 0.6486662046852035 -0.1283664896590026 -0.3020360062094742 -1.1392863190164528 -0.9542290977528992 -0.9277905940254967 -0.8431071474462616 -0.7485509341217308 -0.62765298746721 -0.53658807837922 -0.4477489398585899 -0.33611217648104785 -0.24807451393804567 -0.18757963969894323 -0.1290553221799323 78.81541963112763 0.42193793361403903 0.04761560525114669 0.17752975671190468 7.121336499200944 0.24055805223997123 0.033538498048977745 0.06917137212952705 0.4974617084505882 0.11835469911033908 0.08201643266737293 0.6377364873783963 0.6034332043818765 0.44854242433484914 0.3527920033077104 0.37366783330870895 0.425019068672093 0.35486108396747573 0.26625219009579754 0.17377958746232428 0.15472685328325117 0.18709414362051816 0.1799331322578205 0.1314653921429209 0.17108759944071647 0.13064248543573279 0.1336474829464075 0.11344785315240628 0.14059962494964723 0.1147372906653139 0.11603455150802983 0.11813357571977125 0.09130836629223928 0.08474174301686767 0.09257540511919733 0.08290774450778104 0.0 0.0 0.0 0.008034024113421506 0.06019475179685452 0.17194277891971985 0.338224972022667 0.7167736043691865 1.1650976328353038 1.3157615217827823 1.5817798041322766 1.8254017991134888 2.2282334101857906 2.0542396231154516 2.097374917282553 1.9598903910351249 2.0604498129263344 2.036197222413467 2.068771109668187 1.745139415186389 1.858379489378145 1.9890358650834656 2.229531410868214 2.0222274656512558 1.9535356534988018 0.3735344244210698 0.25582192940526294 0.2556382158690178 0.20058448065663825 0.16918253377629489 0.1253063268311614 0.09569308414086516 0.09912727946777886 0.1206855173737229 0.1304196945582622 0.14658053249609498 0.14965198507906935 0.14805876743496485
cuphead_66	332.5599518719052 0.6816326530612244 0.06721727149354946 0.24752489394161306 3.0460315034765997 0.23993964182044236 0.10466206585305363 -0.42879557242560346 1.4152985825759807 0.48006574398191876 0.07211014542851607 -7.1759368995125845 3.943522001922705 -1.5427571901231858 0.7926363459561191 -0.560790539844166 0.29603038650193897 -0.22410873419995844 0.17133610700518068 -0.07024526258262502 0.06063777922468744 0.0009393974814108154 -0.0614789731822713 0.09960561284304618 -0.05358536622411012 0.10973227301531044 -0.1411823347157613 0.061997230624626906 -0.06973012407540073 0.08103725364835884 -0.034395089953127796 -0.008203909981190489 0.006238405877554953 0.01423690576360829 0.017152365512693505 -0.04796526051015959 0.0 0.0 0.0 0.0 0.0 -0.0015055253193065833 -0.006734906004063899 -0.008355707161791471 -0.02107057779698014 -0.050588336462321755 -0.11346831830977024 0.2322302181650101 0.1102856522074416 0.46349562205542216 0.9692775040454447 0.37509610917147596 1.2785752272991053 1.4877836606023214 0.8108473720680155 0.2607023737376467 -0.40374251711868375 0.37546378220256743 0.9532979416101341 0.41970075112017 -0.2036559196901048 -0.4273876646215587 -1.5118837766402053 -1.3471495877604833 -1.1850825866549275 -1.0073276212190359 -0.8083971470457171 -0.5868459849993449 -0.392692605788376 -0.22978622148737102 -0.09246121951553243 0.005436391046707775 0.06667261762165269 0.0958697509116889 78.36626338158763 0.4658428697983268 0.0469595983735793 0.15553407182436943 6.344386815975498 0.21815318015780305 0.031737846483852306 0.051487655676746506 0.47471479506021214 0.09606865741468566 0.07057127073940524 0.6274201358503572 0.3480667457910723 0.38100790442194754 0.42589172114264007 0.36752599633055344 0.3835203178094295 0.3475327713821056 0.26821049235936056 0.18332775035981005 0.1823402441249131 0.18135939901877304 0.18070561826584716 0.13891184363478268 0.13850293208025646 0.1292593205350251 0.11830677774702926 0.11499890894138716 0.12435853577795687 0.12164629513149801 0.10306560293109773 0.10128650350445649 0.1016243553271104 0.09504616765103716 0.0906175056559315 0.0944172461425809 0.0 0.0 0.0 0.0 0.0 0.009387267511609666 0.03077687571010099 0.05046604868272509 0.09216109957124503 0.25101000978564164 0.7084992747594886 1.6013590811060112 2.096083967077415 2.025945464602384 1.927473639055191 2.1535469846245494 1.9005256119070193 1.7383299531390881 2.1544160489181623 1.9687573843518074 2.1373682712835933 2.1044848870545154 2.0316344969179436 2.117426851137536 1.6965536259686917 0.37347807281171097 0.3462030712484589 0.2698638864627583 0.20178257984815315 0.149574233220246 0.12483900278730041 0.14881217685874482 0.19822090815710863 0.22809749075544583 0.21922361020409453 0.20893139231112745 0.1938631177430675 0.14990000692655156
cuphead_68	327.14429374234163 0.4989648033126294 0.08111219528766066 0.2882633108001108 4.62689300030972 0.23543494435892504 0.10797352943875702 -0.45890416185252547 1.4595794030066416 0.46009442881028684 0.10867598001226168 -7.304345778158406 4.063599876321867 -1.3616436834489132 0.999072396305766 -0.41276954691180245 0.084394088517926 -0.12311140631788954 0.10192412809154983 -0.16537952731521946 0.18172816662239807 -0.05958456353164957 0.020690516264885266 0.07621537226438432 -0.12527945198434937 0.12525668926508948 -0.14786558750921827 0.09227679683529917 -0.06387560137197563 0.060338349163473394 -0.04501683218572324 0.026996612035855457 -0.011506808662251608 0.006170102105246398 0.022457190373997935 -0.04777050471324863 0.0 0.0 0.0 0.0 0.0 0.000396937051015993 0.0021922633697178903 -0.005756243072205449 -0.006758830593449298 -0.04742520512687019 -0.15032157901008997 0.009406979927423223 0.25188899300005035 -0.08658830331488641 -0.2530431788838777 0.28391119809642873 0.43462453830847114 0.21522948854631727 0.2578872361261011 0.21278094213388338 0.17015984725453567 0.29854993402137386 -0.31992248761230146 0.05678623068638657 -0.22849579011037371 -0.3651352951757742 -1.381889196770961 -1.2923197512670577 -1.1645038061783686 -1.0020820125420886 -0.8133280357157813 -0.6309203793655205 -0.44569838558442615 -0.301591031130772 -0.16174547359573252 -0.04796645762692344 0.028126411526781855 0.0835273873711162 90.1884573272716 0.4999989283666701 0.05174560936869636 0.16434208523216787 5.574677261875634 0.20427394369577326 0.030293638097834807 0.07549776407358914 0.47619237350753135 0.09582716543225314 0.10137081650447184 0.47239180353314103 0.5468461798389198 0.33546150547937376 0.28700289015324454 0.3782462617631554 0.34308508804180327 0.2961734642428647 0.17319957508952283 0.13904279272836015 0.14144168457117337 0.14877792343972418 0.1262188365056184 0.11046759820373525 0.10036623019878667 0.10155925830716525 0.10064084311069404 0.09552520688895266 0.1155275545346592 0.11930656529002158 0.09480463033420629 0.08283008079417377 0.08250990110332608 0.08804419666185348 0.08724306891261709 0.07243605229705272 0.0 0.0 0.0 0.0 0.0 0.003971102357129132 0.014927311346608801 0.052465737097941424 0.1398825601658047 0.3139807197025623 0.6156948853575868 1.5180869986951402 1.979702183234399 2.0732293654638987 1.884554464789636 1.8495945989523745 2.070369813495055 1.9426196558215103 1.2786720548296275 1.8788727130857195 1.8934830252637043 1.6821277530475087 1.8549477978547606 1.8774603336683908 1.1246884865869131 0.4770810703380906 0.3096278262228776 0.2747313324533807 0.2324995589736207 0.1844056087301578 0.1469953019915097 0.14172237018613318 0.1447594586322599 0.14650500506084024 0.16457902550523962 0.16116571919385644 0.1294724505243539 0.12188864729496225
cuphead_70	328.00829986111364 0.743801652892562 0.0872077578160803 0.3111513412557312 4.04778830458739 0.24515579262138526 0.10278125229807775 -0.43391840445246427 1.4303948596737928 0.47858243209526014 0.06745832849895268 -7.04411812757758 3.928888486818223 -1.456792067570693 0.843532173559233 -0.6522862025142715 0.3162016221734775 -0.3048834522143109 0.19165717037922564 -0.007452749972422232 0.0575614288207135 -0.04281789175714759 -0.018655436712667426 0.053796360861080986 -0.04529813479204097 0.1196863364464363 -0.14500264649436953 0.0992486134163141 -0.10871085592750004 0.09452926791673502 -0.06318303117263362 0.03156678758113893 -0.005836183984992923 0.0007789488770964719 0.024004943448420985 -0.05291657510619678 0.0 0.0 0.0 0.0 -1.9391126000108094e-05 -0.0028392392897324827 -0.008999662033900232 -0.01663357333910833 -0.03818428176412677 -0.09297742162581626 -0.18604804325266855 -0.1650651883747951 0.15421422048276662 0.8325169335759267 0.7207486076484216 0.28605776732731725 0.5739957835570921 0.6236441753303622 0.9467681422050256 -0.11461900202373335 0.05975993008397654 -0.05622739173814417 0.43779699378495135 0.11786133481558085 0.8061431780617714 -0.41894950046799445 -1.4834447867169298 -1.3345379687364034 -1.1961093953247717 -1.0199198747121518 -0.8145575810355012 -0.5918360887334562 -0.40590256730537 -0.24755532189550666 -0.09639234986838566 0.0013368500060220504 0.056277274630514317 0.09701167189918147 73.69206326325695 0.43653264946262005 0.04958674319954518 0.15683811839497097 6.066322817373404 0.18421426338527766 0.030393362551168996 0.060813945269672945 0.47980789411643426 0.09318272157100481 0.07185863129844718 0.6416500450529293 0.47790916545925693 0.41474412353990636 0.343840026206144 0.3470148026078379 0.3879540812448884 0.35956172242442425 0.23839623617908645 0.20966022937607307 0.18800695063262682 0.15234180496454827 0.15180956231340118 0.12410921530895364 0.15800923060510685 0.1353400292168389 0.15282945293542277 0.12596890635792019 0.11387434807844535 0.1129308843529273 0.1117761371599763 0.1064436752761249 0.09725096665050657 0.08834382057283087 0.08176817537482357 0.08387648391410962 0.0 0.0 0.0 0.0 8.482766475034248e-05 0.010097604669076887 0.03422154174300763 0.06454410732093985 0.131027391539911 0.26337304459979327 0.7649352040676035 1.4623825130967056 1.9872359975402336 2.054015309387771 1.9319567170780336 2.1869834120466445 2.0517158303227165 2.1555527003855746 1.9023072256265698 2.0052273983109026 1.9569259394314384 2.11230560749388 2.02799722775611 2.0672033120576847 1.9438297037482832 0.34489163305992876 0.2990330238322139 0.25444427348261883 0.202991097145234 0.14696587707266784 0.1172733000745569 0.13411057238452403 0.1648706896043209 0.18885156254838498 0.2066678779870419 0.207977534650624 0.18985143702420285 0.1553492003651941
david_bowie_101	301.61856619570904 0.9107692307692308 0.11372524202568544 0.3999549438808967 4.208113162547141 0.2519639052306509 0.10462450362031803 -0.5097046541173624 1.501232437116687 0.45818699770920596 0.10083204226248418 -7.683198159890197 5.30523576017641 -1.3241939316624898 0.4663787764193025 0.07443846358794494 -0.1290480102393804 0.10670648563909177 -0.06478951457551202 0.0806048686149393 0.0662244771468948 -0.023728696716758507 0.033368909930081694 -0.003911228078319373 -0.02860193605397641 -0.016272815038131945 -0.0038271755259440265 0.03485545070388594 -0.059576766315633196 0.03339345614293553 0.012883522183005269 -0.00971657646730707 -0.00397265516745122 0.013078843219909757 -0.016550036884638863 -0.014436267726987553 0.0 0.0 0.0 0.0 -0.0002957683086502414 -0.0033973292670285977 -0.0014027059532813358 -0.008734162894758533 -0.013569210429272222 0.02445671351619066 0.1907824050815159 0.375805732000459 0.7190324901702563 -0.024234279475629356 0.7806969249005077 0.29771098131752644 0.8749598702204041 0.16520310318844328 0.33168876347995957 -0.09391537164149982 0.21304409550196982 0.06665801717732948 0.9376096668298514 0.9714898744894177 0.3725258292201398 -0.3379721572363888 -1.303786892720896 -1.2315793640412214 -1.1179087594005823 -0.9629642112579674 -0.7829163890876706 -0.6278374373405791 -0.46818230125765625 -0.31836995118296246 -0.18638098711374718 -0.08305410005925125 -0.009408688457568535 0.04266746136084846 96.78095509416447 0.28507654946216543 0.045940784096723954 0.1521882468174036 7.168503197521034 0.16281275872059606 0.031517606875347506 0.07051946693718299 0.5254127726505758 0.10928238525139898 0.08067494860168985 0.4265214555689542 0.47101150499385097 0.23052831511813807 0.47725170279277473 0.35124339993529174 0.2626658209284677 0.1424061972543137 0.20549194363049358 0.1736116827827154 0.18020237350821539 0.12216128272249105 0.11816985566481072 0.11168417615780732 0.11200651436965317 0.10654452580305473 0.09568019164323428 0.08284991668592288 0.09017743689911648 0.07938308871195732 0.07015324478579435 0.07139511942711001 0.07023043139552014 0.08129189315197671 0.08106754057728556 0.06933479665455589 0.0 0.0 0.0 0.0 0.0023396293978959017 0.023077472584669124 0.04623887086978903 0.08407508432495234 0.14140724162043067 0.3531402595908582 0.6279826406720904 1.4154459651332942 1.3093687667107268 1.5224540580182446 1.771881003719866 1.9479064197480949 1.306848497620692 1.955410443897037 1.6420960390143593 1.460883749258107 1.1985547281577837 1.5294226418706252 1.2603025544324165 1.575474385248808 2.0440689569696895 0.5665761757943792 0.3746406056414846 0.3419897268951014 0.28165934690202565 0.21733862984288793 0.1782512613399995 0.15843427096954218 0.1744597840783359 0.18109467890768202 0.2016122773421522 0.21309685937422235 0.17260070878628858 0.14528223597323192
